,Unnamed: 0,recipe_url,title,nutriscore_letter,nutriscore_img_url,ecoscore_letter,ecoscore_img_url,rating,tags,comments,likes,share,total_time,nb_persons,difficulty,price,ingredients,preparation_time,cooking_time,steps,image_main_url
631,631,https://www.marmiton.org/recettes/recette_veloute-de-potiron-et-carottes_19009.aspx,Velouté de Potiron et Carottes,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_c.png,4.8,"['Entrée', 'Entrée chaude', 'Soupe', 'A la soupe !']",261.0,17k,140.0,30 min,4.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67669_w180h180c1cx350cy350.jpg', '1', 'kg de potiron', ' '], ['https://assets.afcdn.com/recipe/20170607/67370_w180h180c1cx350cy350.jpg', '500', 'g de carotte', ' '], ['https://assets.afcdn.com/recipe/20170607/67419_w180h180c1cx350cy350.jpg', '2', 'pommes de terre', ' '], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '1', ""gousse d'ail"", ' '], ['https://assets.afcdn.com/recipe/20170607/67621_w180h180c1cx350cy350.jpg', '1', 'oignon', ' '], ['https://assets.afcdn.com/recipe/20170607/67388_w180h180c1cx350cy350.jpg', '1/2', 'l de lait', ' '], ['https://assets.afcdn.com/recipe/20170607/67586_w180h180c1cx350cy350.jpg', '1/2', 'l de bouillon de volaille', ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '1', ""cuillère à soupe d'huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67650_w180h180c1cx350cy350.jpg', '', 'Persil', ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67662_w180h180c1cx350cy350.jpg', '', 'Muscade', ' '], ['https://assets.afcdn.com/recipe/20170607/67338_w180h180c1cx350cy350.jpg', '10', 'cl de crème liquide', ' (facultatif)']]",30 min,30 min,"['Éplucher et couper en dés le potiron, les pommes de terre, les carottes en rondelles.', ""Emincer l'ail et l'oignon."", ""Faire suer l'oignon dans l'huile d'olive."", ""Ajouter tous les légumes et l'ail puis verser le bouillon et le lait."", 'Saler, poivrer, ""muscader"" et laisser cuire environ une trentaine de minutes.', ""Mixer le tout (ajouter éventuellement la crème) et rectifier l'assaisonnement si nécessaire."", 'Bon appétit !']",https://assets.afcdn.com/recipe/20160325/63237_w79h79c1.jpg
632,632,https://www.marmiton.org/recettes/recette_pain-rapide_14672.aspx,Pain (rapide),a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_a.png,4.3,"['Entrée', 'Végétarien', 'Entrée rapide', ""Brunch et P'tit Dej""]",102.0,13k,442.0,30 min,1.0,facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67682_w180h180c1cx350cy350.jpg', '500', 'g de farine', ' type 55'], ['https://assets.afcdn.com/recipe/20170607/67565_w180h180c1cx350cy350.jpg', '1', 'sachet de levure', ' de boulangerie en granulés à temps de levée réduite'], ['https://assets.afcdn.com/recipe/20190308/88958_w180h180c1cx150cy150.jpg', '1.5', ""verre d'eau"", ' chaude'], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '1', 'cuillère à café de sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '1', ""cuillère à soupe d'huile d'olive"", ' ']]",30 min,40 min,"[""Mélangez la farine, l'huile d'olive, le sachet de levure, le sel et ajoutez l'eau. Malaxez jusqu'à l'obstention d'une pâte homogène. Le geste est important: faites comme si vous étiez en train de plier un mouchoir avec la pâte."", ""Attention la pâte ne doit pas coller à la paroi! Rajoutez de la farine si elle colle, ou de l'eau si elle est trop sèche."", 'Prenez un moule à cake et tapissez de papier cuisson, mettez le pain, faites les croisillons avec un couteau pointu.', 'Prenez  un torchon propre, mouillez-le et mettez-le sur le pain.', 'Attendez une heure que la pâte soit levée.\nPendant ce temps-là, préchauffez le four à thermostat 7 ou à 220°C pendant 20 mn environ.', 'Enfournez pendant 40 mn.']",https://assets.afcdn.com/recipe/20180628/79995_w79h79c1.jpg
633,633,https://www.marmiton.org/recettes/recette_flan-de-courgettes_23249.aspx,Flan de courgettes,a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.8,"['Entrée', 'Végétarien', 'Sans gluten', 'Entrée froide', 'Flan salé', 'Recette de courgette']",279.0,28k,1985.0,15 min,6.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67437_w180h180c1cx350cy262.jpg', '1', 'kg de courgette', ' '], ['https://assets.afcdn.com/recipe/20170607/67500_w180h180c1cx350cy350.jpg', '100', 'g de gruyère râpé', ' (60 g de gruyère + 40 g de parmesan)'], ['https://assets.afcdn.com/recipe/20170607/67388_w180h180c1cx350cy350.jpg', '8', 'cuillères de lait', ' '], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '6', 'oeufs', ' '], ['https://assets.afcdn.com/recipe/20170607/67553_w180h180c1cx350cy350.jpg', '20', 'feuilles de basilic', ' ']]",15 min,35 min,"[""Couper les courgettes en très fines rondelles. Les faire revenir dans de l'huile d'olive. Saler, poivrer, cuire environ 10 mm à petit feu."", 'Battre les oeufs et ajouter le fromage + sel + poivre + basilic + lait.', 'Jeter la préparation sur les courgettes. Remuer. NE PAS FAIRE PRENDRE ""L\'OMELETTE"".', 'Mettre au four 180°C pendant 35 mn.', 'SERVIR FROID OU CHAUD avec une sauce mayonnaise + ketchup hot.']",https://assets.afcdn.com/recipe/20190529/93196_w79h79c1.jpg
634,634,https://www.marmiton.org/recettes/recette_gaspacho-au-thermomix_326649.aspx,Gaspacho au Thermomix,a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.1,"['Entrée', 'Végétarien', 'Plats au Thermomix', 'Recettes au robot']",7.0,1.2k,120.0,20 min,6.0,facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '5', 'tomates', ' bien mûres (hors saison, prendre des tomates pelées en boîte)'], ['https://assets.afcdn.com/recipe/20170607/67606_w180h180c1cx350cy350.jpg', '1', 'cuillère à soupe de concentré de tomates', ' '], ['https://assets.afcdn.com/recipe/20170607/67754_w180h180c1cx350cy350.jpg', '1', 'poivron rouge', ' '], ['https://assets.afcdn.com/recipe/20170607/67693_w180h180c1cx350cy350.jpg', '1/2', 'concombre', ' '], ['https://assets.afcdn.com/recipe/20170607/67621_w180h180c1cx350cy350.jpg', '1', 'oignon', ' '], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '1', ""gousse d'ail"", ' '], ['https://assets.afcdn.com/recipe/20170607/67581_w180h180c1cx261cy261.jpg', '1', 'pincée de piment', ' d’Espelette (facultatif)'], ['https://assets.afcdn.com/recipe/20170607/67589_w180h180c1cx350cy350.jpg', '1', 'tranche de pain de mie', ' '], ['https://assets.afcdn.com/recipe/20100101/ingredient_default_w180h180c1.jpg', '2', 'cuillères à soupe de vinaigre de xérès', ' (ou de vinaigre de cidre)'], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '2', ""cuillères à soupe d'huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67691_w180h180c1cx350cy350.jpg', '1', 'cuillère à café de sucre', ' (si les tomates ne sont pas assez sucrées)']]",20 min,,"['Éplucher les tomates (facultatif), un demi-concombre, un oignon, une gousse d’ail, ainsi que le poivron, puis les placer dans le bol du Thermomix.', 'Mixer 1 minute à vitesse 8 (bien tenir le Thermomix car avec tout ça, il risque de bouger un peu), puis 1 minute à vitesse 5.', 'Rajouter le pain, l’huile, le vinaigre, le piment et le sel. Mixer 30 secondes à vitesse 8.', 'Rajouter de l’eau jusqu’à obtenir la consistance qui vous plaît.', 'Goûter, puis rectifier l’assaisonnement (plus de sel, ou un peu de sucre si les tomates ne sont pas assez sucrées). Mixer à 20 secondes à vitesse 8 et goûter à nouveau.', 'Recommencer jusqu’à obtenir le goût et la consistance souhaités.']",https://assets.afcdn.com/recipe/20140812/22701_w512h384c1cx1881cy1325.jpg
635,635,https://www.marmiton.org/recettes/recette_falafel-croquettes-de-pois-chiches_23038.aspx,Falafel (croquettes de pois chiches),a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.0,"['Entrée', 'Végétarien', 'Boulettes de viande', 'Viande', 'Falafel', 'Recettes vegan']",31.0,4.7k,346.0,1 h,4.0,Niveau moyen,bon marché,"[['https://assets.afcdn.com/recipe/20170621/69132_w180h180c1.jpg', '200', 'g de pois chiches', ' '], ['https://assets.afcdn.com/recipe/20170607/67507_w180h180c1cx350cy350.jpg', '500', 'g de fève', ' sèches'], ['https://assets.afcdn.com/recipe/20170607/67621_w180h180c1cx350cy350.jpg', '1', 'oignon', ' moyen'], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '2', ""gousses d'ail"", ' '], ['https://assets.afcdn.com/recipe/20170607/67650_w180h180c1cx350cy350.jpg', '1', 'bouquet de persil', ' '], ['https://assets.afcdn.com/recipe/20170607/67682_w180h180c1cx350cy350.jpg', '3', 'cuillères à soupe de farine', ' '], ['https://assets.afcdn.com/recipe/20170621/69021_w180h180c1.jpg', '1', 'cuillère à café de cumin en poudre', ' '], ['https://assets.afcdn.com/recipe/20170607/67770_w180h180c1cx350cy350.jpg', '1', 'cuillère à café de coriandre', ' en poudre'], ['https://assets.afcdn.com/recipe/20170607/67557_w180h180c1cx350cy350.jpg', '1', 'cuillère à café de paprika', ' '], ['https://assets.afcdn.com/recipe/20170621/68938_w180h180c1.jpg', '3', 'cuillères à soupe de basilic frais', ' haché'], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' '], ['https://assets.afcdn.com/recipe/20171110/74692_w180h180c1cx2064cy3156.jpg', '', 'Huile de friture', ' ']]",1 h,20 min,"[""Faites tremper les pois chiches et les fèves dans l'eau 12 h, les égoutter et les cuire 45 mn à l'auto cuiseur."", 'Peler oignon et ail, les hacher ainsi que le persil.', 'Passer les fèves et les pois chiches au mixer (ou robot).', ""Mélanger avec le persil, l'oignon, l'ail, la farine, les épices, le sel."", ""Pétrissez le tout avec vos mains en ajoutant un peu d'eau si nécessaire. Rassemblez la pâte et laisser reposer au réfrigérateur pendant minimum 30 mn."", ""Façonner une trentaine de boulettes de la grosseur d'une pièce de 2 euros."", 'Les faire frire 2/3 mn puis les égoutter sur du papier absorbant.', 'Servir chaud ou froid avec des petites sauces tomates aux herbes, ou sauces yaourts.']",https://assets.afcdn.com/recipe/20170124/571_w79h79c1.jpg
636,636,https://www.marmiton.org/recettes/recette_salade-cesar_32442.aspx,Salade César,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_c.jpeg,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_c.png,4.6,"['Entrée', 'Végétarien', 'Salade Cesar', 'Recettes de salades']",94.0,15k,355.0,15 min,4.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20171229/76431_w180h180c1cx1800cy1750.jpg', '2', 'coeurs de laitue', ' effeuillé'], ['https://assets.afcdn.com/recipe/20170607/67344_w180h180c1cx350cy350.jpg', '25', 'g de parmesan', ' (copeaux)'], ['https://assets.afcdn.com/recipe/20170607/67639_w180h180c1cx350cy350.jpg', '4', 'tranches de pain', ' écroûtées'], ['https://assets.afcdn.com/recipe/20170607/67717_w180h180c1cx1777cy2231.jpg', '2', ""cuillères à soupe d'huile"", ' '], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '1', 'oeuf', ' '], ['https://assets.afcdn.com/recipe/20170607/67737_w180h180c1cx350cy350.jpg', '25', 'g de parmesan râpé', ' '], ['https://assets.afcdn.com/recipe/20170607/67470_w180h180c1cx350cy350.jpg', '2', 'cuillères à café de câpres', ' '], ['https://assets.afcdn.com/recipe/20171121/75409_w180h180c1cx350cy350.jpg', '1/2', 'cuillère à café de moutarde', ' '], ['https://assets.afcdn.com/recipe/20170607/67548_w180h180c1cx350cy350.jpg', '1', 'trait de tabasco', ' '], ['https://assets.afcdn.com/recipe/20170607/67457_w180h180c1cx350cy350.jpg', '', 'Citron', ' '], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '1', ""gousse d'ail"", ' pelée'], ['https://assets.afcdn.com/recipe/20170607/67717_w180h180c1cx1777cy2231.jpg', '15', ""cl d'huile"", ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' ']]",15 min,5 min,"[""Faites dorer le pain, coupé en cubes, 3 min dans un peu d'huile."", 'Déchirez les feuilles de romaine dans un saladier, et ajoutez les croûtons préalablement épongés dans du papier absorbant.', ""Préparez la sauce :\nFaites cuire l'oeuf 1 min 30 dans l'eau bouillante, et rafraîchissez-le."", ""Cassez-le dans le bol d'un mixeur et mixez, avec tous les autres ingrédients; rectifiez l'assaissonnement et incorporez à la salade."", 'Décorez de copeaux de parmesan, et servez.']",https://assets.afcdn.com/recipe/20190704/94709_w79h79c1.jpg
637,637,https://www.marmiton.org/recettes/recette_quiche-au-thon_18677.aspx,Quiche au thon,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_d.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,4.7,"['Entrée', 'Quiche', 'Quiche au thon', 'Recettes au four']",193.0,19k,741.0,10 min,6.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20201222/116679_w180h180c1cx1200cy1200.png', '1', 'pâte feuilletée', ' '], ['https://assets.afcdn.com/recipe/20170607/67518_w180h180c1cx350cy350.jpg', '1', 'boîte de thon', ' '], ['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '2', 'tomates', ' '], ['https://assets.afcdn.com/recipe/20170607/67538_w180h180c1cx350cy350.jpg', '', 'Gruyère', ' (quantité selon vos goûts)'], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '4', 'oeufs', ' '], ['https://assets.afcdn.com/recipe/20170607/67763_w180h180c1cx350cy350.jpg', '1/2', 'pot de crème fraîche', ' et un peu de lait'], ['https://assets.afcdn.com/recipe/20171121/75409_w180h180c1cx350cy350.jpg', '', 'Moutarde', ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' ']]",10 min,20 min,"['Placer la pâte dans un moule et la piquer avec une fourchette.', 'Badigeonner le fond avec de la moutarde.', 'Écraser le thon puis le placer sur la pâte.', 'Couper les tomates en tranches et les placer sur le thon.', 'Mélanger les œufs, la crème et le lait (et du gruyère selon les goûts), avec sel et poivre, puis verser sur la pâte (ça doit recouvrir le thon et les tomates).', 'Recouvrir le tout de gruyère....', 'Cuire au four à 200°C pendant 20 à 25 min.']",https://assets.afcdn.com/recipe/20160404/43030_w79h79c1.jpg
638,638,https://www.marmiton.org/recettes/recette_tarte-au-thon_11244.aspx,Tarte au thon,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_d.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,4.5,"['Entrée', 'Tarte salée', 'Tarte au thon', 'Citadin stressé']",211.0,21k,240.0,15 min,4.0,Niveau moyen,Coût moyen,"[['https://assets.afcdn.com/recipe/20201222/116679_w180h180c1cx1200cy1200.png', '1', 'pâte feuilletée', ' '], ['https://assets.afcdn.com/recipe/20170607/67518_w180h180c1cx350cy350.jpg', '130', 'g de thon', ' '], ['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '2', 'tomates', ' '], ['https://assets.afcdn.com/recipe/20170607/67763_w180h180c1cx350cy350.jpg', '6', 'cuillères à soupe de crème fraîche', ' '], ['https://assets.afcdn.com/recipe/20170607/67500_w180h180c1cx350cy350.jpg', '100', 'g de gruyère râpé', ' ']]",15 min,30 min,"['Etaler une pâte feuilletée', 'Sur laquelle on émiette une grosse boîte de thon.', 'Couper des tomates en rondelle et les disposer par-dessus le thon.', 'Sur chaque rondelle de tomate, ajouter une peu de crème fraîche', 'et enfin du fromage râpé.', 'Faire cuire à four chaud environ 30 minutes.\r\nSe mange aussi bien chaud que froid.']",https://assets.afcdn.com/recipe/20170426/6280_w79h79c1.jpg
639,639,https://www.marmiton.org/recettes/recette_salade-de-riz-d-ete-facile_30334.aspx,Salade de riz d'été facile,a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,c,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_c.png,4.5,"['Entrée', 'Sans gluten', 'Salade de riz']",33.0,11k,448.0,10 min,4.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67667_w180h180c1cx350cy350.jpg', '500', 'g de riz', ' blanc ou (aromatisé)'], ['https://assets.afcdn.com/recipe/20170607/67518_w180h180c1cx350cy350.jpg', '200', 'g de thon', ' au naturel'], ['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '2', 'tomates', ' '], ['https://assets.afcdn.com/recipe/20170607/67566_w180h180c1cx350cy350.jpg', '2', ""cuillères à soupe d'olive verte"", ' dénoyautées'], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '2', 'oeufs', ' durs'], ['https://assets.afcdn.com/recipe/20170607/67748_w180h180c1cx350cy350.jpg', '300', 'g de maïs', ' '], ['https://assets.afcdn.com/recipe/20170607/67537_w180h180c1cx350cy350.jpg', '2', ""cuillères à soupe d'huile de noix"", ' '], ['https://assets.afcdn.com/recipe/20100101/ingredient_default_w180h180c1.jpg', '1', 'cuillère à soupe de vinaigre de xérès', ' '], ['https://assets.afcdn.com/recipe/20170607/67368_w180h180c1cx350cy350.jpg', '1', 'pincée de curry', ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' ']]",10 min,15 min,"[""Cuire le riz à l'eau bouillante salée."", ""Une fois cuit, le rincer à l'eau froide pour enlever l'amidon."", 'Quand le riz est froid, ajouter les oeufs coupés en lamelles, les tomates en dés, les olives, le maïs et le thon en miettes.', 'Réserver au réfrigérateur puis servir frais.']",https://assets.afcdn.com/recipe/20190704/94661_w79h79c1.jpg
640,640,https://www.marmiton.org/recettes/recette_gaspacho-andalousie_16193.aspx,Gaspacho (Andalousie),a,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_a.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.7,"['Entrée', 'Végétarien', 'Rapide', 'Entrée froide', 'Gaspacho, soupe froide', 'Cuisine espagnole']",48.0,8.6k,390.0,15 min,6.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '9', 'tomates', ' bien mûres'], ['https://assets.afcdn.com/recipe/20170607/67754_w180h180c1cx350cy350.jpg', '1.5', 'poivron rouge', ' '], ['https://assets.afcdn.com/recipe/20180404/78364_w180h180c1cx3432cy3432.jpg', '1.5', 'poivron vert', ' '], ['https://assets.afcdn.com/recipe/20170607/67693_w180h180c1cx350cy350.jpg', '1.5', 'concombre', ' '], ['https://assets.afcdn.com/recipe/20170607/67621_w180h180c1cx350cy350.jpg', '1', 'oignon', ' '], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '1', ""gousse d'ail"", ' '], ['https://assets.afcdn.com/recipe/20170607/67418_w180h180c1cx350cy350.jpg', '4', 'oignons nouveaux', ' '], ['https://assets.afcdn.com/recipe/20100101/ingredient_default_w180h180c1.jpg', '2', 'cuillères à soupe de vinaigre de xérès', ' '], ['https://assets.afcdn.com/recipe/20170607/67589_w180h180c1cx350cy350.jpg', '1', 'tranche de pain de mie', ' '], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '2', 'oeufs', ' durs'], ['https://assets.afcdn.com/recipe/20170621/68938_w180h180c1.jpg', '', 'Basilic frais', ' '], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '', ""Huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' et piment'], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' ']]",15 min,,"[""Couper les tomates, 1 poivron vert et un rouge, 1 concombre, l'oignon et l'ail, passer le tout au mixer."", 'Ajouter le pain de mie, mixer une nouvelle fois.', ""Assaisonner avec sel,poivre, 4 cuillères à soupe d'huile d'olive, 2 cuillères à soupe de vinaigre de Xérès et de piment (selon les goûts)."", 'Laisser reposer au frais au minimum 2 heures.', 'Détailler en petits dés poivrons et concombre restants ainsi que les oignons nouveaux. Ecraser les oeufs durs à la fourchette. Parsemer la soupe de basilic ciselé.', 'Disposer les garnitures dans des ramequins et chacun accommodera son gaspacho selon ses goûts.']",https://assets.afcdn.com/recipe/20130823/35057_w79h79c1.jpg
641,641,https://www.marmiton.org/recettes/recette_les-nems-de-ma-grand-mere-recette-originale_38800.aspx,Les nems de ma grand mère (recette originale),b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,d,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_d.png,4.7,"['Entrée', 'Sans gluten', 'Bouchées et raviolis', 'Nems']",152.0,25k,108.0,15 min,20.0,Niveau moyen,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67426_w180h180c1cx350cy350.jpg', '250', 'g de porc', "" hâché (le filet mignon c'est vraiment bon)""], ['https://assets.afcdn.com/recipe/20170607/67525_w180h180c1cx350cy350.jpg', '1', 'oignon blanc', ' '], ['https://assets.afcdn.com/recipe/20170607/67370_w180h180c1cx350cy350.jpg', '1', 'carotte', ' '], ['https://assets.afcdn.com/recipe/20170607/67739_w180h180c1cx350cy350.jpg', '6', 'champignons', ' parfumés chinois (pas des champignons noirs)'], ['https://assets.afcdn.com/recipe/20170621/69183_w180h180c1.jpg', '1', 'poignée de vermicelles de riz', "" (cheveux d'ange)""], ['https://assets.afcdn.com/recipe/20170607/67678_w180h180c1cx350cy350.jpg', '1', 'poignée de germes de soja', ' '], ['https://assets.afcdn.com/recipe/20170607/67505_w180h180c1cx350cy350.jpg', '3', 'oeufs', ' '], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '2', ""gousses d'ail"", ' '], ['https://assets.afcdn.com/recipe/20170621/69050_w180h180c1.jpg', '', 'Galette de riz', ' vietnamiennes (les grandes)'], ['https://assets.afcdn.com/recipe/20170607/67673_w180h180c1cx350cy350.jpg', '4', 'cuillères à soupe de nuoc mam', ' '], ['https://assets.afcdn.com/recipe/20170607/67563_w180h180c1cx350cy350.jpg', '', 'Poivre', ' ']]",15 min,20 min,"[""Préparation de la farce : Faites tremper les champignons parfumés dans de l'eau froide pendant 1 h (l'odeur peut vous paraître un peu forte mais ils donnent un goût extra à la farce)."", ""Faites tremper les vermicelles dans de l'eau froide pendant 10 min."", ""Mixez et mélangez le porc, l'oignon, la carotte, les champigons, les vermicelles, les germes de soja et les oeufs. Rajoutez un peu de poivre et le nuoc mam pour l'assaisonnement."", ""Pour rouler les nems : Trempez une galette de riz dans l'eau et étalez-la sur un chiffon en coton. Laissez ramollir pendant 30 secondes. (si elle n'est pas assez molle, vous pouvez l'humidifier de quelques gouttes d'eau supplémentaires)."", 'Déposez une cuillère à soupe de farce sur un bord et rouler la galette. Secret de grand mère : il ne faut pas trop serrer le nem sinon il éclate lors de la cuisson).', 'Gardez les nems, séparés les uns des autres, sur un chiffon car ils sont très collants à ce stade !', ""La cuisson : Faites frire à feu moyen jusqu'à ce qu'ils soient bien dorés. Vous pouvez ajouter deux gousses d'ail dans l'huile de friture, ça donne un parfum très doux aux nems."", ""Et voila, le tour est joué ! Servez les nems avec des feuilles de salade, de menthe et de coriandre. On peux tremper les nems dans de la sauce pour nems : mélange de nuoc mam, d'eau, de jus de citron et de purée de piments.""]",https://assets.afcdn.com/recipe/20181017/82873_w79h79c1.jpg
642,642,https://www.marmiton.org/recettes/recette_bruschetta-italie_11272.aspx,Bruschetta (Italie),b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/nutriscore_b.jpeg,b,https://static.afcdn.com/relmrtn/Front/Component/nutriscore/assets/ecoscore_b.png,4.5,"['Entrée', 'Végétarien', 'Rapide', 'Tarte salée', 'Bruschetta', ""Paradis d'Italie""]",48.0,8.8k,199.0,15 min,4.0,très facile,bon marché,"[['https://assets.afcdn.com/recipe/20170607/67564_w180h180c1cx350cy350.jpg', '8', 'tranches de pain de campagne', ' un peu épaisses'], ['https://assets.afcdn.com/recipe/20170607/67459_w180h180c1cx350cy350.jpg', '8', 'tomates', "" de la variété 'Roma' (forme allongée)""], ['https://assets.afcdn.com/recipe/20170607/67683_w180h180c1cx350cy350.jpg', '2', ""cuillères à soupe d'huile d'olive"", ' '], ['https://assets.afcdn.com/recipe/20170607/67687_w180h180c1cx350cy350.jpg', '', 'Sel', ' '], ['https://assets.afcdn.com/recipe/20170607/67514_w180h180c1cx350cy350.jpg', '1', ""gousse d'ail"", ' ']]",15 min,,"[""Découper les tomates en petits dés après avoir retiré la partie verte en haut, les mettre dans un petit saladier avec une bonne huile d'olive et du sel."", ""Faire griller les tranches de pain de campagne, puis les frotter d'ail."", ""Disposer le mélange tomate/huile d'olive généreusement sur la tartine, à déguster aussitôt (tiède).""]",https://assets.afcdn.com/recipe/20170112/42222_w79h79c1.jpg
